periodo_denuncia,anio_denuncia,Fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL HONOR,"INJURIA,CALUMNIA Y DIFAMACION",S/Art,"INJURIA, CALUMNIA Y DIFAMACIÓN",2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL ORDEN ECONOMICO,DE OTROS DELITOS ECONOMICOS,241,"Fraude en remates, licitaciones y concursos públicos",1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL ORDEN FINANCIERO Y MONETARIO,DELITOS MONETARIOS,254,Tráfico de moneda falsa,3,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ABIGEATO,189-A,Hurto de ganado,2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ABIGEATO,S/Art,ABIGEATO,2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,190,Apropiación ilícita común,35,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,190,Apropiación ilícita común,2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,191,Sustracción de bien propio,4,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,192,Apropiación irregular,5,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,193,Apropiación de prenda,8,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,S/Art,APROPIACIÓN ILÍCITA,15,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,CONTRA EL PATRIMONIO (Sin especificar delito subgenérico),S/Art,CONTRA EL PATRIMONIO,119,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,205,Daño simple,125,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,205,Daño simple,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,206,Formas agravadas,55,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,206-A,Abandono y actos de crueldad contra animales domésticos y silvestres,7,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,S/Art,DAÑOS,124,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196,Estafa,82,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196,Estafa,2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,197,Casos de defraudación,23,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,197,Casos de defraudación,2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196-A,Estafa agravada,20,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196-A,Estafa agravada,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,S/Art,ESTAFA Y OTRAS DEFRAUDACIONES,58,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,200,Extorsión.,16,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,201,Chantaje,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,S/Art,EXTORSIÓN,11,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,FRAUDE EN LA ADMINISTR. DE PERS. JURID.,198,Administración fraudulenta,3,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,185,Hurto simple,184,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,185,Hurto simple,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,186,Hurto agravado,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,186,Hurto agravado,711,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,187,Hurto de uso,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,S/Art,HURTO,798,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,194,Receptación.,39,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,195,Formas agravadas,41,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,S/Art,RECEPTACIÓN,33,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,188,Robo.,25,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,189,Robo agravado,287,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,S/Art,ROBO,126,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,202,Usurpación.,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,202,Usurpación.,147,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,204,Formas agravadas de usurpación,3,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,204,Formas agravadas de usurpación,143,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,S/Art,USURPACIÓN,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,S/Art,USURPACIÓN,162,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376,Abuso de autoridad,4,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376,Abuso de autoridad,109,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,377,"Omisión, rehusamiento o demora de actos funcionales (abuso de autoridad)",57,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,379,Requerimiento indebido de la fuerza pública (abuso de autoridad),5,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,380,Abandono de cargo (abuso de autoridad),1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,381,Nombramiento o aceptación ilegal (abuso de autoridad),19,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,382,Concusión,3,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,383,Cobro indebido (concusión),7,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,384,Colusión simple y agravada (concusión),22,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,385,Patrocinio ilegal (concusión),2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,387,Peculado doloso y culposo (peculado),2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,387,Peculado doloso y culposo (peculado),1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,387,Peculado doloso y culposo (peculado),43,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,389,Malversación (peculado),6,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,390,Retardo injustificado de pago (peculado),2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,393,Cohecho pasivo propio (corrupción de funcionarios),2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,394,Cohecho pasivo impropio (corrupción de funcionarios),7,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395,Cohecho pasivo específico (corrupción de funcionarios),5,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,397,Cohecho activo genérico (corrupción de funcionarios),1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,398,Cohecho activo específico (corrupción de funcionarios),1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,399,Negociación incompatible o aprovechamiento indebido de cargo (corrupción de funcionarios),12,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,400,Tráfico de influencias (corrupción de funcionarios),11,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,401,Enriquecimiento ilícito (corrupción de funcionarios),1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376-A,Abuso de autoridad condicionando ilegalmente la entrega de bienes y servicios,2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-A,Cohecho pasivo propio en el ejercicio de la función policial (corrupción de funcionarios),2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-B,Cohecho pasivo impropio en el ejercicio de la función policial (corrupción de funcionarios),2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,S/Art,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICO,46,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,361,Usurpación de función pública,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,361,Usurpación de función pública,19,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,362,Ostentación de distintivos de función o cargos que no ejerce,3,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,363,Ejercicio ilegal de profesión,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,365,Violencia contra la autoridad para obligarle a algo,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,366,Violencia contra la autoridad para impedir el ejercicio de sus funciones,6,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,367,Formas agravadas (Art. 365 y 366),3,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368,Resistencia o desobediencia a la autoridad,292,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,372,Atentado contra documentos que sirven de prueba en el proceso,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,375,Perturbación del orden en el lugar donde la autoridad ejerce su función (Desacato),1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-A,"Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión",12,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-B,Ingreso indebido de materiales o componentes con fines de elaboración de equipos de comunicación en centros de detención o reclusión,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-D,"Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios",1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,S/Art,DELITOS COMETIDOS POR PARTICULARES,3,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,402,Denuncia calumniosa,10,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,403,Ocultamiento de menor a las investigaciones,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,404,Encubrimiento personal,4,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,405,Encubrimiento real,2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,407,Omisión de denuncia,3,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,MADRE DE DIOS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,408,Fuga del lugar del accidente de tránsito,8,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,15/06/2023
